collection,cumulativeTradeVolumeETH,dailyMaxSalePrice,dailyMinSalePrice,dailyTradeVolumeETH,dailyTradedItemCount,transaction_date,dailyMinSalePrice_USD,dailyMaxSalePrice_USD,DailyTradeVolumeUSD,cumulativeTradeVolume_USD
NFT Worlds,22644.986430845867,5.99,2.272,101.0406,31,2022-05-27,3905.970162748047,10297.87027942817,173706.67641996493,
Somnium Space Land,491.6954355616233,1.25,1.1,2.35,2,2022-05-27,1891.09470907696,2148.9712603147264,4040.065969391686,
Sandbox's LANDs,18029.500762801497,4.5,1.1,91.139,47,2022-05-27,1891.09470907696,7736.296537133016,156684.07335505908,
Cryptovoxels Parcel,1141.9437748261723,9.0,0.805,16.229,7,2022-05-27,1383.937491642684,15472.593074266031,27900.52366691816,
NFT Worlds,22543.945830845867,5.0,2.13,31.235,9,2022-05-26,3823.5643373770768,8975.50313938281,56069.96811172441,
Decentraland LAND,1968.6460768668649,3.5,1.96,12.659,5,2022-05-26,3518.397230638061,6282.852197567967,22724.1788482894,3533917.80865044
Cryptovoxels Parcel,1125.7147748261723,4.924851479296875,0.76,8.561377462528274,5,2022-05-26,1364.276477186187,8840.603982684635,15368.534058472753,
Sandbox's LANDs,17938.361762801494,4.5,1.4210999999999998,117.904,51,2022-05-26,2551.017502275382,8077.952825444529,211649.54442915812,
NFT Worlds,22512.710830845866,5.5,3.2,24.44,6,2022-05-25,6221.522228731687,10693.241330632589,47516.87602193826,
Cryptovoxels Parcel,1117.1533973636444,4.4,0.6079412275120033,9.596301251532129,7,2022-05-25,1181.9749564776112,8554.593064506069,18657.37548437901,
Cryptovoxels Parcel,1107.557096112112,1.150879862971686,0.55,6.5408798629716856,8,2022-05-24,1089.1420531099373,2279.039376072482,12952.631496549866,
Somnium Space Land,489.3454355616233,3.25,3.25,3.25,1,2022-05-24,6435.839404740538,6435.839404740538,6435.839404740538,
Sandbox's LANDs,17639.102882801497,4.0,1.2009999999999998,69.969099,33,2022-05-24,2378.290192336426,7921.033113526816,138556.887525659,
NFT Worlds,22488.270830845868,4.99,3.5,35.35,9,2022-05-24,6930.903974335964,9881.488809124705,70002.13014079323,
Decentraland LAND,1939.7970768668647,2.5,1.8,12.29,6,2022-05-24,3564.464901087067,4950.64569595426,24337.37424131114,3841299.2198462393
Somnium Space Land,486.0954355616233,3.0,3.0,6.0,2,2022-05-23,5910.411684206341,5910.411684206341,11820.823368412684,
Decentraland LAND,1927.5070768668647,2.145,2.145,2.145,1,2022-05-23,4225.944354207534,4225.944354207534,4225.944354207534,3797453.449501442
Cryptovoxels Parcel,1101.0162162491404,0.97,0.97,0.97,1,2022-05-23,1911.033111226717,1911.033111226717,1911.033111226717,
Sandbox's LANDs,17569.133783801495,10.0,1.4509999999999998,115.3649,30,2022-05-23,2858.6691179278,19701.372280687803,227284.68430243208,
NFT Worlds,22452.92083084587,6.99,3.8,26.87,6,2022-05-23,7486.521466661365,13771.259224200776,52937.58731820813,
Cryptovoxels Parcel,1100.0462162491403,1.05,1.05,1.05,1,2022-05-22,2150.40461678894,2150.40461678894,2150.40461678894,
NFT Worlds,22426.050830845867,7.5,3.7,32.77,6,2022-05-22,7577.616268684835,15360.032977063853,67113.10408778433,
Sandbox's LANDs,17453.768883801495,2.98,1.3121,58.5234001,31,2022-05-22,2687.1865692273977,6103.053102886704,119856.18072878696,
Decentraland LAND,1913.3830768668647,1.99,1.99,1.99,1,2022-05-21,3932.235640073206,3932.235640073206,3932.235640073206,3780840.7678235257
Cryptovoxels Parcel,1098.9962162491404,2.2,0.87,10.22,7,2022-05-21,1719.1180939013514,4347.195179980429,20194.697608818176,
Sandbox's LANDs,17395.245483701496,2.1,1.20204,38.8160899,21,2022-05-21,2375.228406428944,4149.595399072228,76700.50859953047,
NFT Worlds,22393.28083084587,6.5,3.7,31.45,7,2022-05-21,7311.191893603449,12843.985759033088,62145.13109562932,
Somnium Space Land,480.0954355616233,1.249,1.249,1.249,1,2022-05-20,2452.056733034871,2452.056733034871,2452.056733034871,
Cryptovoxels Parcel,1088.7762162491404,1.94,0.999,7.039,5,2022-05-20,1961.2527432360573,3808.6389608387904,13819.077136775384,
NFT Worlds,22361.83083084587,5.0,4.0,26.7,6,2022-05-20,7852.863836781011,9816.079795976264,52417.86611051325,
Sandbox's LANDs,17356.429393801496,7.66,1.5,144.632999,70,2022-05-20,2944.823938792879,15038.234247435636,283945.81186307105,
Somnium Space Land,478.84643556162325,4.5,1.8,6.3,2,2022-05-19,3636.659449563899,9091.648623909748,12728.308073473649,
Sandbox's LANDs,17211.796394801495,3.5,1.3829999999999998,67.31915,37,2022-05-19,2794.1666770815955,7071.282263040915,136009.34610228307,
Cryptovoxels Parcel,1081.7372162491404,1.8,0.6011123052122515,9.527972959294798,11,2022-05-19,1214.4670805551516,3636.659449563899,19249.996054227075,
NFT Worlds,22335.13083084587,6.69,3.95,34.029999,7,2022-05-19,7980.44712543189,13516.250954212492,68753.06524000001,
Somnium Space Land,472.5464355616233,1.15,1.15,1.15,1,2022-05-18,2201.146296465521,2201.146296465521,2201.146296465521,
NFT Worlds,22301.100831845866,5.55,3.8,35.69,8,2022-05-18,7273.3529796252,10622.923430768386,68312.096800743,
Cryptovoxels Parcel,1072.2092432898455,1.2,0.6021855802710075,5.46817515978872,7,2022-05-18,1152.607443303017,2296.848309355327,10466.307392516264,
Somnium Space Land,471.39643556162326,3.0,3.0,7.4,3,2022-05-17,6282.89107081673,6282.89107081673,15497.797974681269,
Sandbox's LANDs,17051.999444801495,3.0,0.7,89.9878,50,2022-05-17,1466.0079165239035,6282.89107081673,188461.1817008139,
NFT Worlds,22265.410831845868,6.5,4.0,73.9969,16,2022-05-17,8377.188094422307,13612.930653436248,154971.4874260395,
Cryptovoxels Parcel,1066.7410681300569,3.3,0.69,11.4699,10,2022-05-17,1445.0649462878478,6911.180177898403,24021.377431053606,
NFT Worlds,22191.41393184587,8.95,3.68,41.909,9,2022-05-16,7443.704425061693,18103.57462073428,84771.25237769306,
Cryptovoxels Parcel,1055.2711681300568,2.0,0.65,4.53,4,2022-05-16,1314.784748991875,4045.491535359615,9163.03832758953,
Cryptovoxels Parcel,1050.7411681300568,0.68,0.68,0.68,1,2022-05-15,1457.7724770440268,1457.7724770440268,1457.7724770440268,
Somnium Space Land,463.9964355616233,1.0,1.0,28.5,7,2022-05-15,2143.7830544765097,2143.7830544765097,61097.817052580525,
Sandbox's LANDs,16841.744447901496,32.46,1.184,137.825437874,59,2022-05-15,2538.239136500187,69587.19794830751,295467.8381900861,
NFT Worlds,22149.50493184587,4.99,0.1,28.59,8,2022-05-15,214.37830544765097,10697.477441837784,61290.757527483416,
NFT Worlds,22120.91493184587,5.3,4.5,33.74,7,2022-05-14,9268.980503621016,10916.799259820307,69496.75604270512,
Cryptovoxels Parcel,1050.0611681300568,1.5,1.24,2.74,2,2022-05-14,2554.119072108902,3089.6601678736715,5643.779239982574,
NFT Worlds,22087.174931845868,9.0,4.49,113.369,21,2022-05-13,9005.366734281451,18050.846460697783,227378.49026698305,
Cryptovoxels Parcel,1047.3211681300568,1.4,0.5,7.24,10,2022-05-13,1002.8248033720992,2807.9094494418773,14520.903152827996,
Somnium Space Land,435.4964355616233,12.0,1.05,30.85,5,2022-05-13,2105.932087081408,24067.79528093038,61874.29036805852,
Somnium Space Land,404.64643556162326,3.0,0.5,3.5,2,2022-05-12,977.9880793929711,5867.928476357827,6845.916555750798,
NFT Worlds,21973.80593184587,6.7,3.636,120.6138,25,2022-05-12,7111.929313345687,13105.040263865814,235917.71722057587,
Cryptovoxels Parcel,1040.0811681300568,2.3,0.4092,7.252040163104774,7,2022-05-12,800.3854441752076,4498.745165207667,14184.817661591054,
Cryptovoxels Parcel,1032.8291279669522,1.403234270720438,0.598,7.331204819734264,10,2022-05-11,1240.2303304082077,2910.2570287888448,15204.653136905135,
Somnium Space Land,401.14643556162326,1.95,1.5,3.45,2,2022-05-11,3110.9456448366413,4044.2293382876337,7155.174983124275,
NFT Worlds,21853.192131845866,6.0,4.81,61.62,11,2022-05-11,9975.765701109496,12443.782579346564,127797.6470898892,
Sandbox's LANDs,16183.720870427496,2.0,1.017,67.80846625,51,2022-05-10,2381.4522144407943,4683.288523974031,158783.3059084527,
Somnium Space Land,397.6964355616233,4.317258439709746,4.317258439709746,4.317258439709746,1,2022-05-10,10109.48345286134,10109.48345286134,10109.48345286134,
NFT Worlds,21791.572131845867,6.5,4.4,144.75,28,2022-05-10,10303.234752742868,15220.6877029156,338953.00692262047,
Cryptovoxels Parcel,1025.497923147218,2.0,0.72,2.72,2,2022-05-10,1685.983868630651,4683.288523974031,6369.272392604682,
Cryptovoxels Parcel,1022.777923147218,0.88,0.508,2.103,3,2022-05-09,1135.3101770369824,1966.6790468357176,4699.915949426721,
Decentraland LAND,1710.7277268668647,2.0,1.4,15.932,8,2022-05-09,3128.807574511369,4469.725106444813,35605.83019793938,3823241.335534045
Sandbox's LANDs,16115.912404177496,3.5,0.5,116.147075948,77,2022-05-09,1117.4312766112032,7822.018936278422,259572.750702464,
NFT Worlds,21646.822131845867,7.25,4.75,162.8599,29,2022-05-09,10615.59712780643,16202.753510862449,363969.4919315458,
Sandbox's LANDs,15999.765328229496,1.7,1.0,128.6823,76,2022-05-08,2516.740621659108,4278.459056820483,323859.97169852385,
NFT Worlds,21483.962231845868,11.8,5.16,85.08,13,2022-05-08,12986.381607760995,29697.53933557748,214124.2920907569,
Cryptovoxels Parcel,1020.674923147218,0.69,0.69,0.69,1,2022-05-08,1736.5510289447843,1736.5510289447843,1736.5510289447843,
Decentraland LAND,1694.7957268668647,2.25,1.4,11.684,5,2022-05-08,3523.436870322751,5662.666398732993,29405.597423465017,4265361.251220113
Sandbox's LANDs,15871.083028229496,3.1,1.0579999999999998,93.78150000000002,59,2022-05-07,2792.1064965223936,8181.030377334047,247493.3226877268,
Somnium Space Land,393.3791771219136,1.0,0.97,1.97,2,2022-05-07,2559.8707954883957,2639.0420572045314,5198.912852692927,
NFT Worlds,21398.88223184587,7.35,5.3,107.194,18,2022-05-07,13986.922903184017,19396.959120453303,282889.47427998256,
Cryptovoxels Parcel,1019.984923147218,1.9,0.4463999999999999,6.4764,8,2022-05-07,1178.0683743361026,5014.179908688609,17091.491979279428,
Cryptovoxels Parcel,1013.508523147218,2.0,0.5,11.7374666844396,16,2022-05-06,1348.118598899196,5392.474395596784,31646.994282505417,
Decentraland LAND,1667.7547268668648,2.5,1.89,12.93,6,2022-05-06,5095.888303838961,6740.592994495981,34862.34696753321,4496662.331382538
NFT Worlds,21291.688231845867,9.5,5.1,130.018,21,2022-05-06,13750.8097087718,25614.253379084726,350559.36798335135,
Somnium Space Land,391.4091771219136,4.55,4.55,4.55,1,2022-05-06,12267.879249982683,12267.879249982683,12267.879249982683,
Sandbox's LANDs,15777.301528229496,2.98,1.0824,87.2169,55,2022-05-06,2918.40714289698,8034.786849439209,235157.45005666255,
NFT Worlds,21161.670231845867,12.0,5.45,176.85,24,2022-05-05,14952.356863027053,32922.62061583938,485197.1213259329,
Somnium Space Land,386.8591771219136,1.7101771219135802,1.7101771219135802,1.7101771219135802,1,2022-05-05,4691.959380887408,4691.959380887408,4691.959380887408,
Cryptovoxels Parcel,1001.7710564627783,1.99,0.5,11.283102947002712,10,2022-05-05,1371.7758589933076,5459.667918793364,30955.77647446913,
Sandbox's LANDs,15576.625528229495,4.5,0.6,103.5676,63,2022-05-04,1760.8153386209356,13206.115039657016,303939.0311069293,
NFT Worlds,20984.820231845868,8.9,5.99,138.45,21,2022-05-04,17578.806463899007,26118.760856210545,406308.13938678085,
Cryptovoxels Parcel,990.4879535157756,1.45,0.77,4.997,5,2022-05-04,2259.7130178968678,4255.303735000594,14664.65707848136,
Somnium Space Land,385.149,2.99,1.49,4.48,2,2022-05-04,4372.69142424199,8774.72977079433,13147.42119503632,
Cryptovoxels Parcel,985.4909535157757,1.77,0.5,9.49,12,2022-05-03,1391.3819074107512,4925.49195223406,26408.42860265606,
NFT Worlds,20846.370231845867,9.5,6.35,153.966,21,2022-05-03,17670.550224116538,26436.256240804272,428451.0135128074,
Somnium Space Land,380.669,4.88,4.88,4.88,1,2022-05-03,13579.887416328933,13579.887416328933,13579.887416328933,
Cryptovoxels Parcel,976.0009535157757,2.9,0.86,11.43,9,2022-05-02,2460.5167925151018,8297.091509643948,32701.98481214839,
NFT Worlds,20692.404231845867,9.5,7.49,210.92,26,2022-05-02,21429.38462318385,27180.12735917845,603456.0486945177,
Somnium Space Land,375.789,2.3,1.87,4.17,2,2022-05-01,5287.906434922035,6503.842139208919,11791.748574130956,
NFT Worlds,20481.48423184587,10.5,7.0,175.4559,22,2022-05-01,19794.30216280976,29691.453244214637,496146.7286925332,
Cryptovoxels Parcel,964.5709535157757,1.39,0.85,3.12,3,2022-05-01,2403.5938340554703,3930.5828580436514,8822.603249709491,
NFT Worlds,20306.028331845868,10.0,5.9932,143.4612,18,2022-04-30,16338.47387131214,27261.686363398752,391099.4239716821,
Cryptovoxels Parcel,961.4509535157757,0.8738743715816804,0.7102336720823355,1.5841080436640158,2,2022-04-30,1936.2167613033623,2382.328903907195,4318.545665210558,
Somnium Space Land,371.619,1.0,0.64,1.64,1,2022-04-29,1800.4189599205658,2813.154624875884,4613.57358479645,
Decentraland LAND,1556.5087842543649,2.9,2.25,15.52,6,2022-04-29,6329.597905970739,8158.148412140064,43660.15977807372,4378699.885085106
Cryptovoxels Parcel,959.8668454721117,0.829999,0.7042712286863422,1.534270228686342,2,2022-04-29,1981.2238641460049,2334.915525492359,4316.139389638363,
NFT Worlds,20162.567131845866,9.0,7.95,100.73,12,2022-04-29,22364.57926776328,25318.391623882955,283369.0653637478,
Cryptovoxels Parcel,958.3325752434253,0.96,0.7300607313606409,3.9509884574220258,5,2022-04-28,2141.015650445799,2815.348006182019,11586.88278755341,
NFT Worlds,20061.837131845867,9.0,7.6,80.45,10,2022-04-28,22288.17171560765,26393.887557956437,235932.02822639944,
Sandbox's LANDs,14468.109150459495,2.88,0.9,106.26775,61,2022-04-28,2639.388755795643,8446.044018546057,311646.56050411385,
Cryptovoxels Parcel,954.3815867860033,1.22,0.79,4.818,5,2022-04-27,2281.965747974502,3524.048370289737,13917.10249840652,
NFT Worlds,19981.38713184587,9.1,7.5,57.83,7,2022-04-27,21664.23178456805,26285.934565275908,167045.66988020943,
Decentraland LAND,1528.4387842543647,3.99,2.2,18.005,7,2022-04-27,6354.841323473297,11525.371309390206,52008.59910415304,4414993.612081328
Cryptovoxels Parcel,949.5635867860032,1.0,0.7044132402326153,3.139040421874125,4,2022-04-26,1976.4656802390368,2805.832666612509,8807.62215751153,
NFT Worlds,19923.557131845868,9.295,8.98,64.174,6,2022-04-26,25196.37734618033,26080.21463616327,180061.50554719116,
Sandbox's LANDs,14255.958298259497,4.2,1.1704,132.1719,63,2022-04-26,3283.9465530032808,11784.49719977254,370852.23462824186,
Cryptovoxels Parcel,946.4245463641292,1.05,0.7127675596302641,3.4142374704628797,4,2022-04-25,2146.2623404380297,3161.725624310028,10280.840093182796,
Decentraland LAND,1492.0537842543647,3.2569,1.4975,4.7544,2,2022-04-25,4509.222973718349,9807.070653157454,14316.293626875804,4492823.5071674
NFT Worlds,19859.38313184587,9.8,9.15,103.417,11,2022-04-25,27552.180440415952,29509.439160226924,311405.8846564477,
Sandbox's LANDs,14123.786398259495,4.88,1.223,123.569,56,2022-04-25,3682.65756050587,14694.496234888507,372086.9273051103,
NFT Worlds,19755.966131845867,11.9,8.4,80.47,8,2022-04-24,24559.592907889142,34792.75661950962,235275.05253545704,
Cryptovoxels Parcel,943.0103088936662,1.75,0.7049064974025447,6.939138666589733,8,2022-04-24,2060.9781683729184,5116.581855810238,20288.38342652816,
Cryptovoxels Parcel,936.0711702270764,0.7324188331136935,0.7324188331136935,0.7324188331136935,1,2022-04-23,2149.92545661035,2149.92545661035,2149.92545661035,
Decentraland LAND,1452.2293842543647,2.9,2.1,19.538,7,2022-04-23,6164.291870660971,8512.593535674672,57351.39741379716,4262840.8512829365
NFT Worlds,19675.496131845866,15.0,9.4,71.3,6,2022-04-23,27592.54456391101,44030.65621900693,209292.38589434623,
Sandbox's LANDs,13903.447954399584,4.0,1.089,131.336201,76,2022-04-23,3196.625641499903,11741.508325068517,385521.2743560929,
Cryptovoxels Parcel,935.3387513939629,1.969,0.7663933662536104,8.145393366253609,6,2022-04-22,2269.627739944327,5831.074767512482,24122.09127954544,
NFT Worlds,19604.196131845867,19.9,9.4,207.24,18,2022-04-22,27837.533171466395,58932.65001193417,613728.7632398612,
Sandbox's LANDs,13772.111753399584,4.235,1.2499899999999995,185.37974,96,2022-04-22,3701.77000946822,12541.69712565534,548990.9214433846,
NFT Worlds,19396.95613184587,12.9,9.0,151.98,15,2022-04-21,26854.84221292793,38491.94050519671,453488.768835643,
Cryptovoxels Parcel,927.1933580277091,2.5,0.7076768544150046,24.87687979850146,25,2022-04-21,2111.616695895125,7459.678392479982,74229.40908208124,
Sandbox's LANDs,13586.732013399584,5.1,1.4406,103.9596,51,2022-04-21,4298.565076882665,15217.743920659164,310202.07272434473,
Decentraland LAND,1417.5105562543647,3.2,2.599,11.18,4,2022-04-21,7755.08165682219,9548.388342374375,33359.68177117048,4229669.147041186
Sandbox's LANDs,13482.772413399583,3.33,1.5779999999999998,122.3755,57,2022-04-20,4852.495069126037,10240.056134467495,376315.9127578159,
Decentraland LAND,1406.3305562543649,3.3,2.5,22.3829,8,2022-04-20,7687.729830681302,10147.803376499318,68829.4752108626,4324595.747646124
Cryptovoxels Parcel,902.3164782292076,1.3787774595521836,1.3170742692428952,2.6958517287950783,2,2022-04-20,4050.1244595525527,4239.8674422681215,8289.991901820673,
NFT Worlds,19244.97613184587,28.69,7.8,403.5,40,2022-04-20,23985.717071725663,88224.38753689862,1240799.594671962,
Cryptovoxels Parcel,899.6206265004126,1.94917226503546,1.002518022870401,6.150381959205034,5,2022-04-19,3110.4728940776886,6047.619452188717,19082.54608486452,
Sandbox's LANDs,13360.396913399583,3.0,1.6036,69.2936,33,2022-04-19,4975.426096242652,9307.980973265128,214994.5034563481,
NFT Worlds,18841.47613184587,12.4,6.0149,237.795099,28,2022-04-19,18662.191585364137,38472.9880228292,737797.4190092324,
Decentraland LAND,1383.9476562543648,2.69,2.1,56.64,6,2022-04-19,6515.586681285589,8346.156272694398,175734.6807752456,4293919.484136831
Cryptovoxels Parcel,893.4702445412076,2.98,1.0711860381010097,4.05118603810101,2,2022-04-18,3281.9116688182044,9130.157064422096,12412.0687332403,
NFT Worlds,18603.681032845867,10.8,6.386,106.236,13,2022-04-18,19565.49765550319,33089.15983079149,325487.03553555225,
Decentraland LAND,1300.1832562543648,2.95,2.6,16.42,6,2022-04-17,7764.609367650902,8809.845244065447,49036.494544933776,3882851.9581444208
Sandbox's LANDs,13215.727513399584,3.7,1.634,58.4345,27,2022-04-17,4879.758348746759,11049.6364078109,174508.10234384486,
NFT Worlds,18497.44503284587,15.0,7.0,147.199,17,2022-04-17,20904.71752829089,44795.823274909046,439593.3593495559,
Cryptovoxels Parcel,889.4190585031066,1.199,1.199,1.199,1,2022-04-17,3580.6794737743967,3580.6794737743967,3580.6794737743967,
NFT Worlds,18350.24603284587,12.0,6.0889,88.9959,11,2022-04-16,18681.211989566487,36816.91994856179,273046.2438375175,
Sandbox's LANDs,13157.293013399583,3.0,0.979,130.08225258906248,60,2022-04-16,3003.6470524701654,9204.229987140448,399102.3233583423,
Cryptovoxels Parcel,888.2200585031065,2.78,1.516008727517281,4.296008727517281,2,2022-04-16,4651.230996860396,8529.253121416812,13180.484118277209,
Somnium Space Land,358.779,4.29,4.29,4.29,1,2022-04-15,13025.950840022864,13025.950840022864,13025.950840022864,
Sandbox's LANDs,13027.210760810523,5.2,1.4478,216.9765481279611,85,2022-04-15,4396.03068209443,15789.031321239836,658817.2143013232,
NFT Worlds,18261.250132845867,10.0,7.69,176.68,21,2022-04-15,23349.548242371988,30363.52177161507,536462.7026608951,
Cryptovoxels Parcel,883.9240497755893,1.98,1.09,4.262,3,2022-04-15,3309.623873106043,6011.977310779784,12940.93297906234,
Cryptovoxels Parcel,879.6620497755893,1.2110031584729468,1.0073412382005713,3.261326564206584,3,2022-04-14,3044.1028314692144,3659.552497037412,9855.4621333494,
Sandbox's LANDs,12810.234212682562,6.2,1.45,366.6597431647648,148,2022-04-14,4381.781404596385,18735.89290241213,1108015.7547678985,
NFT Worlds,18084.570132845867,11.0,7.69,135.47,15,2022-04-14,23238.551035411176,33241.1003107312,409379.259917705,
